"sub","cj","rt","rtconf","cor","count","experiment","cj_category"
4,3,0.803,0.832,1,29,1,1
4,1,1.384,0.415,1,44,1,1
4,1,0.446,0.199,1,44,1,1
4,2,0.407,0.456,1,10,1,1
4,1,0.676,0.168,1,44,1,1
4,3,0.454,0.64,1,29,1,1
4,3,0.481,0.408,1,29,1,1
4,1,0.998,0.23,0,44,1,1
4,1,0.365,0.191,1,44,1,1
4,1,0.386,0.592,1,44,1,1
4,3,0.866,0.704,1,29,1,1
4,3,0.354,0.607,1,29,1,1
4,1,1.177,0.207,0,44,1,1
4,1,0.469,0.2,1,44,1,1
4,2,0.464,0.256,1,10,1,1
4,1,0.784,0.352,1,44,1,1
4,3,0.345,0.735,1,29,1,1
4,1,0.776,0.224,1,44,1,1
4,1,0.648,0.183,1,44,1,1
4,3,0.438,0.44,1,29,1,1
4,3,0.521,1.144,1,29,1,1
4,1,0.647,0.183,0,44,1,1
4,1,0.412,0.183,1,44,1,1
4,1,0.762,0.736,1,44,1,1
4,3,0.452,0.416,1,29,1,1
4,1,0.623,0.183,0,44,1,1
4,1,0.696,0.176,0,44,1,1
4,3,0.54,0.28,1,29,1,1
4,1,1.092,1.064,0,44,1,1
4,4,0.521,0.744,1,10,1,1
4,4,0.435,0.487,1,10,1,1
4,1,0.577,0.208,1,44,1,1
4,1,0.385,0.152,1,44,1,1
4,3,1.183,0.623,1,29,1,1
4,1,0.8,0.192,1,44,1,1
4,2,0.547,0.559,1,10,1,1
4,3,0.463,0.416,1,29,1,1
4,3,0.381,0.183,1,29,1,1
4,2,0.439,0.296,1,10,1,1
4,2,0.497,0.223,1,10,1,1
4,3,0.616,0.744,1,29,1,1
4,2,0.473,0.607,1,10,1,1
4,1,0.456,0.216,1,44,1,1
4,3,0.577,0.367,1,29,1,1
4,4,0.475,1.185,1,10,1,1
4,1,0.628,0.368,1,44,1,1
4,1,0.764,0.16,0,44,1,1
4,1,0.421,0.696,1,44,1,1
4,1,0.946,0.464,1,44,1,1
4,1,0.686,0.135,1,44,1,1
4,3,0.829,0.808,1,29,1,1
4,3,0.544,0.336,1,29,1,1
5,3,0.973,0.777,1,26,2,2
5,2,0.498,0.395,0,39,2,2
5,2,0.576,0.749,1,39,2,2
5,3,0.537,0.303,0,26,2,2
5,3,0.68,0.266,0,26,2,2
5,1,0.644,0.305,1,30,2,2
5,2,0.807,0.35,0,39,2,2
5,3,0.501,0.323,0,26,2,2
5,2,0.494,0.505,0,39,2,2
5,2,0.719,0.31,0,39,2,2
5,3,0.761,0.301,0,26,2,2
5,3,0.491,0.314,1,26,2,2
5,3,0.441,0.447,1,26,2,2
5,2,0.343,0.355,1,39,2,2
5,2,0.377,0.311,1,39,2,2
5,2,0.475,0.291,0,39,2,2
5,2,0.568,0.383,0,39,2,2
5,1,0.511,0.39,0,30,2,2
5,1,0.691,0.395,1,30,2,2
5,1,0.487,0.328,1,30,2,2
5,2,0.416,1.02,1,39,2,2
5,2,0.696,0.519,0,39,2,2
5,2,0.624,0.434,0,39,2,2
5,1,0.406,0.456,0,30,2,2
5,2,0.605,0.344,1,39,2,2
5,1,0.62,0.363,0,30,2,2
5,2,0.427,0.382,1,39,2,2
5,3,0.411,0.322,1,26,2,2
5,3,0.712,0.457,1,26,2,2
5,1,1.028,0.435,1,30,2,2
5,2,0.553,0.338,1,39,2,2
5,3,0.654,0.301,1,26,2,2
5,1,0.596,0.343,1,30,2,2
5,3,0.65,0.282,0,26,2,2
5,3,0.419,0.277,0,26,2,2
5,1,0.325,0.338,1,30,2,2
5,3,0.151,0.429,0,26,2,2
5,2,0.389,0.349,1,39,2,2
5,3,0.339,0.318,0,26,2,2
5,3,0.392,0.278,1,26,2,2
5,2,0.284,0.484,1,39,2,2
5,3,1.071,0.277,1,26,2,2
5,3,0.437,0.287,0,26,2,2
5,3,0.351,0.32,1,26,2,2
5,2,0.312,0.306,0,39,2,2
5,2,0.428,0.536,1,39,2,2
5,2,0.446,0.332,1,39,2,2
5,1,0.682,0.281,0,30,2,2
5,1,0.307,0.301,1,30,2,2
5,1,0.372,0.34,0,30,2,2
5,1,0.355,0.28,0,30,2,2
5,2,0.434,0.31,0,39,2,2
5,2,0.593,0.289,0,39,2,2
5,1,0.339,0.335,0,30,2,2
5,1,0.42,0.277,1,30,2,2
5,2,0.057,0.483,1,39,2,2
5,1,0.151,0.42,1,30,2,2
5,1,0.344,1.116,1,30,2,2
5,2,0.093,0.482,1,39,2,2
5,1,0.366,0.344,0,30,2,2
5,2,0.352,0.281,0,39,2,2
5,2,0.375,0.352,1,39,2,2
5,2,0.555,0.568,1,39,2,2
5,2,0.576,0.286,1,39,2,2
5,1,0.376,0.3,1,30,2,2
5,1,0.319,0.295,1,30,2,2
5,2,1.139,0.311,1,39,2,2
5,2,0.423,0.333,0,39,2,2
5,2,0.465,0.289,0,39,2,2
5,3,0.368,0.231,1,26,2,2
5,1,0.264,0.32,0,30,2,2
5,1,0.471,0.321,0,30,2,2
5,3,0.469,0.367,1,26,2,2
5,2,0.425,0.34,1,39,2,2
5,1,0.387,0.304,0,30,2,2
5,1,0.426,0.279,1,30,2,2
5,3,1.09,0.48,0,26,2,2
5,1,0.718,0.461,0,30,2,2
5,1,0.614,0.319,1,30,2,2
5,3,0.379,0.272,1,26,2,2
5,1,0.561,0.323,0,30,2,2
5,3,0.517,0.336,0,26,2,2
5,1,0.431,0.296,0,30,2,2
5,2,0.436,0.326,1,39,2,2
5,3,0.532,0.316,0,26,2,2
5,2,0.575,0.32,1,39,2,2
5,1,0.428,0.357,0,30,2,2
5,3,0.417,0.425,1,26,2,2
5,1,0.373,0.289,1,30,2,2
5,2,0.309,0.483,0,39,2,2
5,3,0.662,0.403,0,26,2,2
5,2,0.51,0.413,0,39,2,2
5,2,0.877,0.329,0,39,2,2
5,2,0.487,0.299,0,39,2,2
5,2,0.404,0.313,0,39,2,2
5,1,0.962,0.304,0,19,1,3
5,1,0.649,0.435,0,19,1,3
5,1,0.456,0.341,0,19,1,3
5,1,0.999,0.351,1,19,1,3
5,2,0.431,0.318,0,33,1,3
5,1,0.414,0.312,1,19,1,3
5,2,0.399,0.29,0,33,1,3
5,1,0.418,0.384,0,19,1,3
5,3,0.652,0.291,0,39,1,3
5,1,0.478,0.318,0,19,1,3
5,2,0.62,0.412,1,33,1,3
5,2,0.389,0.307,1,33,1,3
5,2,0.351,0.297,1,33,1,3
5,2,0.377,0.342,0,33,1,3
5,2,0.291,0.362,1,33,1,3
5,1,0.003,0.596,0,19,1,3
5,1,0.411,0.271,1,19,1,3
5,1,0.542,0.341,1,19,1,3
5,2,0.275,0.374,1,33,1,3
5,1,0.292,0.388,0,19,1,3
5,1,0.687,0.443,0,19,1,3
5,2,1.345,0.282,1,33,1,3
5,2,0.487,0.386,1,33,1,3
5,1,0.858,0.211,1,19,1,3
5,3,0.17,0.396,0,39,1,3
5,2,1.853,0.34,1,33,1,3
5,2,0.576,0.312,1,33,1,3
5,1,0.627,0.263,0,19,1,3
5,2,1.437,0.528,0,33,1,3
5,2,0.375,0.308,1,33,1,3
5,1,0.77,0.322,1,19,1,3
5,2,0.253,0.304,1,33,1,3
5,1,0.627,0.317,0,19,1,3
5,2,0.508,0.259,1,33,1,3
5,1,0.622,0.333,1,19,1,3
5,2,0.512,0.372,1,33,1,3
5,2,0.676,0.469,0,33,1,3
5,2,0.936,0.378,0,33,1,3
5,1,0.367,0.262,1,19,1,3
5,3,1.127,0.529,1,39,1,3
5,3,0.519,0.262,1,39,1,3
5,1,0.602,0.309,1,19,1,3
5,2,0.364,0.375,0,33,1,3
5,3,0.756,0.601,1,39,1,3
5,3,0.542,0.338,0,39,1,3
5,3,0.913,0.338,0,39,1,3
5,3,0.423,0.277,0,39,1,3
5,2,0.504,0.301,1,33,1,3
5,2,0.372,0.444,1,33,1,3
5,2,1.04,0.715,1,33,1,3
5,2,0.472,0.518,0,33,1,3
5,2,0.458,0.415,1,33,1,3
5,2,0.373,0.516,0,33,1,3
5,3,0.482,0.385,1,39,1,3
5,3,1.552,0.377,0,39,1,3
5,2,0.531,0.364,1,33,1,3
5,2,0.26,0.38,0,33,1,3
5,3,0.515,0.446,1,39,1,3
5,3,0.496,0.299,1,39,1,3
5,3,0.482,0.658,1,39,1,3
5,3,0.702,0.353,1,39,1,3
5,3,0.4,0.28,1,39,1,3
5,3,0.485,0.219,1,39,1,3
5,3,0.492,0.209,1,39,1,3
5,3,0.4,0.361,0,39,1,3
5,2,0.588,0.375,1,33,1,3
5,3,0.476,0.18,0,39,1,3
5,3,0.48,0.324,1,39,1,3
5,3,0.58,0.327,0,39,1,3
5,3,0.38,0.293,0,39,1,3
5,3,0.388,0.2,0,39,1,3
5,2,0.371,0.217,0,33,1,3
5,2,0.31,0.299,1,33,1,3
5,2,0.286,0.311,0,33,1,3
5,3,0.551,0.44,1,39,1,3
5,3,0.705,0.268,0,39,1,3
5,3,0.485,0.363,0,39,1,3
5,3,0.546,0.327,1,39,1,3
5,3,0.419,0.311,0,39,1,3
5,3,0.337,0.211,1,39,1,3
5,3,0.333,0.256,1,39,1,3
5,3,0.457,0.259,0,39,1,3
5,4,0.906,0.262,1,3,1,3
5,3,0.409,0.278,1,39,1,3
5,3,0.44,0.267,0,39,1,3
5,3,0.463,0.247,0,39,1,3
5,3,0.362,0.259,1,39,1,3
5,4,0.797,0.59,1,3,1,3
5,4,0.401,0.356,1,3,1,3
5,3,0.279,0.213,1,39,1,3
5,3,1.111,0.359,1,39,1,3
5,3,0.393,0.264,0,39,1,3
5,3,0.432,0.217,0,39,1,3
5,2,0.247,0.269,1,33,1,3
6,4,2.085,0.288,0,25,1,3
6,3,1.469,0.246,1,32,1,3
6,4,1.288,0.526,1,25,1,3
6,4,0.88,0.205,1,25,1,3
6,4,0.356,0.178,1,25,1,3
6,4,0.911,0.287,1,25,1,3
6,4,0.661,0.269,1,25,1,3
6,3,1.204,0.252,0,32,1,3
6,2,0.962,0.182,0,32,1,3
6,1,0.461,0.174,1,3,1,3
6,3,0.341,0.254,1,32,1,3
6,3,0.314,0.218,1,32,1,3
6,3,0.369,0.181,1,32,1,3
6,3,0.282,0.163,0,32,1,3
6,3,0.448,0.153,0,32,1,3
6,2,0.605,0.312,1,32,1,3
6,3,0.932,0.453,0,32,1,3
6,1,0.695,0.245,1,3,1,3
6,2,0.335,0.266,1,32,1,3
6,3,2.281,0.189,1,32,1,3
6,3,0.609,0.244,1,32,1,3
6,4,0.452,0.155,1,25,1,3
6,3,0.282,0.218,1,32,1,3
6,3,0.604,0.27,1,32,1,3
6,2,0.187,0.246,1,32,1,3
6,2,0.341,0.195,0,32,1,3
6,1,0.314,0.638,0,3,1,3
6,3,0.712,0.25,1,32,1,3
6,4,0.739,0.238,1,25,1,3
6,2,0.318,0.193,1,32,1,3
6,2,0.282,0.205,1,32,1,3
6,3,0.464,0.182,1,32,1,3
6,2,0.179,0.208,0,32,1,3
6,4,0.467,0.306,1,25,1,3
6,2,0.448,0.206,1,32,1,3
6,2,0.329,0.22,1,32,1,3
6,3,0.238,0.247,1,32,1,3
6,3,0.273,0.321,1,32,1,3
6,4,0.517,0.174,1,25,1,3
6,4,0.403,0.206,1,25,1,3
6,4,0.348,0.222,0,25,1,3
6,2,1.195,0.178,1,32,1,3
6,3,0.58,0.226,1,32,1,3
6,4,0.353,0.478,1,25,1,3
6,2,0.666,0.177,1,32,1,3
6,3,0.23,0.214,1,32,1,3
6,3,0.386,0.269,1,32,1,3
6,3,0.714,0.231,1,32,1,3
6,4,0.323,0.203,1,25,1,3
6,2,0.505,0.15,1,32,1,3
6,3,0.582,0.315,0,32,1,3
6,2,0.48,0.239,1,32,1,3
6,4,0.468,0.213,1,25,1,3
6,4,0.82,0.397,0,25,1,3
6,2,0.41,0.244,1,32,1,3
6,2,0.631,0.222,1,32,1,3
6,3,0.246,0.175,1,32,1,3
6,4,0.354,0.205,1,25,1,3
6,2,0.311,0.19,1,32,1,3
6,2,0.761,0.214,1,32,1,3
6,3,0.786,0.261,0,32,1,3
6,3,0.807,0.235,0,32,1,3
6,4,0.316,0.205,1,25,1,3
6,2,0.197,0.186,1,32,1,3
6,2,0.281,0.179,0,32,1,3
6,2,0.343,0.198,0,32,1,3
6,3,0.165,0.23,1,32,1,3
6,4,0.396,0.196,1,25,1,3
6,2,0.198,0.214,1,32,1,3
6,3,0.27,0.25,1,32,1,3
6,2,0.396,0.183,0,32,1,3
6,2,0.249,0.196,1,32,1,3
6,2,0.711,0.454,1,32,1,3
6,2,0.565,0.163,0,32,1,3
6,3,0.693,0.168,1,32,1,3
6,3,0.454,0.163,1,32,1,3
6,4,0.984,0.214,0,25,1,3
6,2,0.436,0.173,1,32,1,3
6,3,0.601,0.402,1,32,1,3
6,3,0.588,0.307,1,32,1,3
6,4,0.399,0.17,1,25,1,3
6,2,0.208,0.163,1,32,1,3
6,3,0.133,0.248,1,32,1,3
6,2,0.368,0.197,1,32,1,3
6,2,0.363,0.238,1,32,1,3
6,3,0.417,0.214,0,32,1,3
6,2,0.599,0.203,1,32,1,3
6,4,0.327,0.246,1,25,1,3
6,4,0.998,0.323,1,25,1,3
6,4,0.839,0.213,1,25,1,3
6,2,0.919,0.213,1,32,1,3
6,4,0.619,0.198,1,25,1,3
6,1,0.211,0.191,1,68,2,1
6,1,0.475,0.234,1,68,2,1
6,1,0.137,0.195,0,68,2,1
6,1,0.187,0.166,1,68,2,1
6,2,0.192,1.283,0,24,2,1
6,2,0.542,0.184,0,24,2,1
6,1,0.081,0.187,0,68,2,1
6,1,0.211,0.19,1,68,2,1
6,2,0.383,0.19,1,24,2,1
6,2,0.346,0.18,0,24,2,1
6,2,0.431,0.179,0,24,2,1
6,2,0.275,0.192,0,24,2,1
6,1,0.026,0.181,1,68,2,1
6,2,0.079,0.19,1,24,2,1
6,1,0.222,0.911,1,68,2,1
6,2,0.764,0.19,1,24,2,1
6,2,0.013,0.246,0,24,2,1
6,1,0.45,0.47,0,68,2,1
6,1,0.012,0.149,0,68,2,1
6,1,0.487,0.166,1,68,2,1
6,1,0.642,0.152,1,68,2,1
6,1,0.162,0.166,1,68,2,1
6,1,0.118,0.154,1,68,2,1
6,1,0.04,1.274,0,68,2,1
6,2,0.45,0.182,0,24,2,1
6,1,0.162,0.164,0,68,2,1
6,1,0.171,0.754,1,68,2,1
6,1,0.136,0.222,0,68,2,1
6,1,0.018,0.156,1,68,2,1
6,1,0.254,0.534,0,68,2,1
6,1,0.082,0.594,1,68,2,1
6,1,0.674,0.648,0,68,2,1
6,1,0.264,0.245,1,68,2,1
6,1,0.009,0.142,1,68,2,1
6,1,0.222,0.173,1,68,2,1
6,1,0.04,0.198,0,68,2,1
6,1,0.685,0.198,1,68,2,1
6,1,0.401,0.174,1,68,2,1
6,1,0.129,0.158,0,68,2,1
6,2,0.013,0.198,1,24,2,1
6,1,0.107,0.735,1,68,2,1
6,1,0.099,0.215,1,68,2,1
6,1,0.482,0.182,1,68,2,1
6,1,0.115,0.198,0,68,2,1
6,1,0.002,0.167,0,68,2,1
6,1,0.041,0.174,1,68,2,1
6,1,0.049,0.613,0,68,2,1
6,1,0.268,0.183,0,68,2,1
6,1,0.026,0.213,0,68,2,1
6,1,0.043,0.662,0,68,2,1
6,1,0.135,0.678,1,68,2,1
6,1,0.042,0.189,0,68,2,1
6,1,0.128,0.555,0,68,2,1
6,1,0.12,0.153,0,68,2,1
6,1,0.501,0.171,1,68,2,1
6,1,0.44,0.181,1,68,2,1
6,1,0.203,0.174,0,68,2,1
6,1,0.002,0.19,1,68,2,1
6,2,0.69,0.482,0,24,2,1
6,2,0.21,0.276,1,24,2,1
6,1,0.163,0.715,0,68,2,1
6,1,0.394,0.758,1,68,2,1
6,2,0.1,0.238,1,24,2,1
6,1,0.165,1.222,0,68,2,1
6,2,0.253,0.163,1,24,2,1
6,1,0.025,0.182,1,68,2,1
6,2,0.151,0.686,0,24,2,1
6,1,0.068,0.264,0,68,2,1
6,2,0.162,0.414,1,24,2,1
6,1,0.096,0.246,0,68,2,1
6,1,0.063,0.415,1,68,2,1
6,1,0.147,0.404,0,68,2,1
6,1,0.161,0.279,1,68,2,1
6,2,0.044,0.358,0,24,2,1
6,1,0.19,1.215,1,68,2,1
6,2,0.467,0.35,0,24,2,1
6,1,0.146,0.161,0,68,2,1
6,2,0.417,0.214,1,24,2,1
6,1,0.053,0.502,1,68,2,1
6,1,0.059,0.198,0,68,2,1
6,2,0.069,0.471,1,24,2,1
6,1,0.301,0.726,1,68,2,1
6,2,0.169,0.002,1,24,2,1
6,2,0.354,0.282,1,24,2,1
6,1,0.464,0.182,1,68,2,1
6,1,0.249,0.214,1,68,2,1
6,1,0.187,0.199,0,68,2,1
6,1,0.141,0.198,1,68,2,1
6,1,0.134,0.222,0,68,2,1
6,1,0.11,0.246,0,68,2,1
6,1,0.661,0.215,1,68,2,1
6,2,0.59,0.182,1,24,2,1
7,1,0.581,1.719,1,21,2,4
7,4,1.081,1.721,1,38,2,4
7,3,2.595,1.623,0,26,2,4
7,1,2.205,1.245,1,21,2,4
7,4,1.053,1.654,1,38,2,4
7,2,1.359,1.935,0,10,2,4
7,4,0.617,1.01,1,38,2,4
7,1,1.817,1.899,0,21,2,4
7,1,1.68,0.947,0,21,2,4
7,3,0.979,1.133,1,26,2,4
7,4,0.941,0.737,1,38,2,4
7,4,0.724,0.639,1,38,2,4
7,2,1.059,1.208,0,10,2,4
7,3,1.987,1.96,0,26,2,4
7,3,0.514,0.813,1,26,2,4
7,3,1.172,0.726,0,26,2,4
7,3,0.718,1.15,1,26,2,4
7,3,0.449,1.303,1,26,2,4
7,4,0.451,1.226,1,38,2,4
7,4,0.376,0.608,1,38,2,4
7,4,1.638,0.919,1,38,2,4
7,2,0.863,1.144,0,10,2,4
7,3,1.084,1.312,0,26,2,4
7,2,1.763,1.061,0,10,2,4
7,1,1.32,1.371,0,21,2,4
7,2,1.43,1.519,0,10,2,4
7,2,0.888,1.801,0,10,2,4
7,1,1.836,0.868,0,21,2,4
7,1,1.506,0.61,0,21,2,4
7,3,0.887,0.931,1,26,2,4
7,3,1.474,1.077,0,26,2,4
7,3,0.87,0.462,0,26,2,4
7,3,0.57,0.29,1,26,2,4
7,3,0.8,0.269,0,26,2,4
7,3,0.795,0.31,1,26,2,4
7,3,0.94,0.269,0,26,2,4
7,3,0.352,0.254,1,26,2,4
7,4,0.397,0.734,1,38,2,4
7,1,2.633,1.177,1,21,2,4
7,4,0.684,0.649,1,38,2,4
7,3,1.182,0.966,0,26,2,4
7,4,0.452,0.629,1,38,2,4
7,4,0.599,0.446,1,38,2,4
7,4,0.252,0.337,1,38,2,4
7,2,1.626,1.777,0,10,2,4
7,3,0.847,1.082,0,26,2,4
7,3,1.375,0.659,1,26,2,4
7,3,0.459,0.718,1,26,2,4
7,1,1.355,0.4,0,21,2,4
7,4,0.605,0.578,1,38,2,4
7,2,2.034,1.316,0,10,2,4
7,1,1.613,1.211,0,21,2,4
7,1,1.506,0.952,0,21,2,4
7,3,0.801,0.875,1,26,2,4
7,4,0.574,0.692,1,38,2,4
7,1,1.664,0.615,1,21,2,4
7,1,1.492,1.03,1,21,2,4
7,4,0.382,0.696,1,38,2,4
7,4,0.326,0.44,1,38,2,4
7,4,1.219,0.366,0,38,2,4
7,1,2.355,0.634,1,21,2,4
7,4,0.506,0.305,1,38,2,4
7,4,1.13,0.446,1,38,2,4
7,1,1.357,0.57,1,21,2,4
7,3,0.947,0.756,1,26,2,4
7,3,1.855,1.118,0,26,2,4
7,3,0.67,0.426,1,26,2,4
7,4,0.321,0.49,1,38,2,4
7,4,0.451,0.306,0,38,2,4
7,4,0.894,0.428,0,38,2,4
7,4,0.301,0.258,1,38,2,4
7,4,0.427,0.237,1,38,2,4
7,1,1.491,0.374,1,21,2,4
7,1,1.931,0.94,1,21,2,4
7,1,2.076,0.221,1,21,2,4
7,1,1.303,0.253,1,21,2,4
7,4,0.692,0.252,1,38,2,4
7,4,0.262,0.164,1,38,2,4
7,4,1.634,0.32,1,38,2,4
7,1,1.318,0.57,1,21,2,4
7,1,2.747,0.506,1,21,2,4
7,3,0.933,0.655,1,26,2,4
7,4,1.073,0.216,1,38,2,4
7,2,0.974,1.057,1,10,2,4
7,3,1.005,0.399,1,26,2,4
7,4,1.334,0.718,1,38,2,4
7,4,0.24,0.294,1,38,2,4
7,4,0.874,0.22,1,38,2,4
7,4,0.272,0.193,1,38,2,4
7,2,1.399,0.461,1,10,2,4
7,4,0.692,0.214,1,38,2,4
7,4,0.888,0.187,1,38,2,4
7,4,0.615,0.213,1,38,2,4
7,4,0.407,0.25,1,38,2,4
7,4,1.247,0.331,1,38,2,4
7,1,0.782,0.632,1,53,1,1
7,1,1.313,0.688,1,53,1,1
7,1,0.678,0.57,1,53,1,1
7,1,0.392,0.449,1,53,1,1
7,1,0.465,0.501,1,53,1,1
7,1,1.069,0.676,0,53,1,1
7,2,0.576,0.556,1,13,1,1
7,1,0.765,0.624,1,53,1,1
7,1,0.594,0.467,1,53,1,1
7,1,0.984,0.342,1,53,1,1
7,1,0.685,0.394,1,53,1,1
7,1,0.818,0.687,1,53,1,1
7,1,1.364,0.43,1,53,1,1
7,1,0.557,0.409,1,53,1,1
7,1,0.785,0.458,1,53,1,1
7,1,1.773,1.051,0,53,1,1
7,1,0.321,0.396,1,53,1,1
7,1,0.346,0.329,1,53,1,1
7,1,1.015,0.284,1,53,1,1
7,1,0.677,0.383,0,53,1,1
7,1,0.454,0.369,1,53,1,1
7,1,0.476,0.356,1,53,1,1
7,1,0.538,0.37,1,53,1,1
7,1,1.179,0.336,0,53,1,1
7,3,0.84,0.509,1,25,1,1
7,2,0.587,0.816,1,13,1,1
7,2,0.441,0.717,1,13,1,1
7,2,0.922,0.606,0,13,1,1
7,3,0.41,0.4,1,25,1,1
7,1,1.443,0.359,1,53,1,1
7,1,0.657,0.58,1,53,1,1
7,2,0.396,0.875,1,13,1,1
7,1,0.858,0.533,0,53,1,1
7,1,0.964,0.255,1,53,1,1
7,1,0.297,0.673,1,53,1,1
7,1,0.404,0.344,0,53,1,1
7,1,0.928,0.445,1,53,1,1
7,1,0.511,0.329,0,53,1,1
7,1,0.482,0.307,1,53,1,1
7,1,1.003,0.321,1,53,1,1
7,1,0.637,0.403,1,53,1,1
7,1,1.297,0.276,0,53,1,1
7,3,0.93,0.317,1,25,1,1
7,1,1.308,0.509,1,53,1,1
7,1,1.299,0.356,1,53,1,1
7,3,0.899,0.368,1,25,1,1
7,3,1.232,0.433,0,25,1,1
7,3,0.713,0.283,1,25,1,1
7,1,1.164,0.772,0,53,1,1
7,2,0.511,0.703,1,13,1,1
7,1,1.389,0.568,1,53,1,1
7,2,0.959,0.383,1,13,1,1
7,1,0.452,0.959,1,53,1,1
7,1,1.03,0.187,1,53,1,1
7,1,0.773,0.177,1,53,1,1
7,1,0.676,0.2,1,53,1,1
7,1,0.8,0.406,1,53,1,1
7,2,1.561,0.745,1,13,1,1
7,2,0.628,0.393,1,13,1,1
7,3,1.088,0.284,1,25,1,1
7,3,0.714,0.188,1,25,1,1
7,3,1.477,0.214,1,25,1,1
7,3,0.906,0.215,1,25,1,1
7,2,1.123,0.663,0,13,1,1
7,2,0.382,0.518,1,13,1,1
7,3,0.271,0.475,1,25,1,1
7,1,1.458,0.178,0,53,1,1
7,1,0.897,0.313,1,53,1,1
7,1,0.387,0.307,1,53,1,1
7,1,0.516,0.262,1,53,1,1
7,2,0.911,0.365,1,13,1,1
7,3,0.627,0.926,1,25,1,1
7,3,1.193,0.515,1,25,1,1
7,3,0.424,0.228,1,25,1,1
7,3,0.453,0.182,1,25,1,1
7,3,1.422,0.258,0,25,1,1
7,3,0.124,0.236,1,25,1,1
7,4,0.832,0.217,1,2,1,1
7,1,1.419,0.304,0,53,1,1
7,3,0.764,0.263,1,25,1,1
7,3,0.397,0.187,0,25,1,1
7,3,0.397,0.186,1,25,1,1
7,3,0.613,0.197,1,25,1,1
7,3,0.299,0.207,1,25,1,1
7,2,1.357,0.596,1,13,1,1
7,3,0.299,0.207,1,25,1,1
7,3,0.538,0.254,1,25,1,1
7,3,0.406,0.223,0,25,1,1
7,4,1.069,0.777,1,2,1,1
7,1,1.314,0.476,1,53,1,1
7,1,0.871,0.836,1,53,1,1
7,1,1.013,0.373,1,53,1,1
7,1,0.354,0.287,0,53,1,1
8,2,0.657,0.56,1,33,2,1
8,1,0.834,0.477,0,42,2,1
8,2,0.739,0.858,1,33,2,1
8,3,0.284,0.669,1,15,2,1
8,3,0.278,0.614,1,15,2,1
8,1,0.776,0.75,1,42,2,1
8,1,0.479,0.624,1,42,2,1
8,3,0.749,0.431,1,15,2,1
8,2,0.626,0.406,1,33,2,1
8,3,0.282,0.513,1,15,2,1
8,4,0.79,0.615,1,4,2,1
8,4,0.504,0.56,1,4,2,1
8,4,0.38,0.957,1,4,2,1
8,4,0.481,0.662,1,4,2,1
8,2,0.429,0.365,1,33,2,1
8,3,0.988,0.481,1,15,2,1
8,2,0.337,0.512,1,33,2,1
8,2,0.213,0.383,1,33,2,1
8,2,0.599,0.495,1,33,2,1
8,3,0.226,0.564,1,15,2,1
8,2,0.242,0.512,1,33,2,1
8,1,0.297,0.451,1,42,2,1
8,2,0.211,0.554,1,33,2,1
8,2,0.112,0.391,1,33,2,1
8,1,0.17,0.576,1,42,2,1
8,1,0.334,0.453,0,42,2,1
8,1,0.236,0.339,1,42,2,1
8,1,1.006,0.251,0,42,2,1
8,1,0.541,0.38,0,42,2,1
8,1,0.757,0.369,0,42,2,1
8,1,0.239,0.488,1,42,2,1
8,1,0.175,0.539,1,42,2,1
8,2,0.13,0.358,1,33,2,1
8,2,0.017,0.453,1,33,2,1
8,2,0.167,0.479,1,33,2,1
8,1,0.373,0.642,1,42,2,1
8,2,1.22,0.449,1,33,2,1
8,2,0.442,0.713,1,33,2,1
8,1,0.304,0.361,1,42,2,1
8,2,0.169,0.402,1,33,2,1
8,1,0.271,0.82,1,42,2,1
8,2,0.24,0.347,1,33,2,1
8,2,0.046,0.46,1,33,2,1
8,3,0.152,0.396,1,15,2,1
8,2,0.614,0.334,0,33,2,1
8,3,1.462,0.38,1,15,2,1
8,3,0.224,0.597,1,15,2,1
8,3,0.028,0.358,1,15,2,1
8,3,0.024,0.363,1,15,2,1
8,1,0.761,0.196,1,42,2,1
8,1,0.156,0.432,1,42,2,1
8,1,0.153,0.406,1,42,2,1
8,1,0.685,0.298,0,42,2,1
8,1,0.084,0.381,0,42,2,1
8,1,0.111,0.355,1,42,2,1
8,1,0.889,0.34,1,42,2,1
8,3,0.188,0.747,1,15,2,1
8,2,0.211,0.336,1,33,2,1
8,2,0.099,0.327,1,33,2,1
8,2,0.026,0.394,1,33,2,1
8,1,0.587,0.401,1,42,2,1
8,2,0.185,0.448,1,33,2,1
8,1,0.035,0.543,1,42,2,1
8,1,0.589,0.243,0,42,2,1
8,1,0.246,0.276,0,42,2,1
8,1,0.996,0.378,1,42,2,1
8,2,1.122,0.203,0,33,2,1
8,1,0.498,0.272,1,42,2,1
8,1,0.188,0.289,1,42,2,1
8,1,0.775,0.216,1,42,2,1
8,2,0.567,0.252,1,33,2,1
8,1,0.2,0.352,1,42,2,1
8,2,0.188,0.558,1,33,2,1
8,2,0.047,0.361,1,33,2,1
8,1,0.558,0.336,1,42,2,1
8,1,0.538,0.317,1,42,2,1
8,2,0.106,0.376,1,33,2,1
8,1,0.391,0.339,1,42,2,1
8,1,0.088,0.365,0,42,2,1
8,1,0.477,0.314,0,42,2,1
8,1,0.28,0.289,1,42,2,1
8,2,0.123,0.315,1,33,2,1
8,3,0.033,0.301,1,15,2,1
8,1,0.705,0.39,1,42,2,1
8,1,0.135,0.44,1,42,2,1
